Kode,Tekst
ML04AA46,itacitinib
ML04AA47,inebilizumab
ML04AA48,belumosudil
ML04AA49,peficitinib
ML04AA50,ponesimod
ML04AA51,anifrolumab
ML04AA52,ofatumumab
ML04AA53,teprotumumab
ML04AA54,pegcetacoplan
ML04AA55,sutimlimab
ML04AA56,deucravacitinib
ML04AA57,ublituximab
ML04AA58,efgartigimod alfa
ML04AA59,avacopan
ML04AB,tumor necrosis factor alpha (tnf-alfa) hæmmere
ML04AB01,etanercept
ML04AB02,infliximab
ML04AB03,afelimomab
ML04AB04,adalimumab
ML04AB05,certolizumab pegol
ML04AB06,golimumab
ML04AB07,opinercept
ML04AC,interleukinhæmmere
ML04AC01,daclizumab
ML04AC02,basiliximab
ML04AC03,anakinra
ML04AC04,rilonacept
ML04AC05,ustekinumab
ML04AC07,tocilizumab
ML04AC08,canakinumab
ML04AC09,briakinumab
ML04AC10,secukinumab
ML04AC11,siltuximab
ML04AC12,brodalumab
ML04AC13,ixekizumab
ML04AC14,sarilumab
ML04AC15,sirukumab
ML04AC16,guselkumab
ML04AC17,tildrakizumab
ML04AC18,risankizumab
ML04AC19,satralizumab
ML04AC20,netakimab
ML04AC21,bimekizumab
ML04AC22,spesolimab
ML04AC23,olokizumab
ML04AD,calcineurinhæmmere
ML04AD01,ciclosporin
ML04AD02,tacrolimus
ML04AD03,voclosporin
ML04AX,andre immunosuppressiva
ML04AX01,azathioprin
ML04AX02,thalidomid
ML04AX03,methotrexat
ML04AX04,lenalidomid
ML04AX05,pirfenidon
ML04AX06,pomalidomid
ML04AX07,dimethylfumarat
ML04AX08,darvadstrocel
ML04AX09,diroximelfumarat
MM,Muskulo-skeletal system
MM01,antiinflammatoriske og antirheumatiske midler
MM01A,"antiinflamm./antirheum. midler, non-steroide"
MM01AA,butylpyrazolidiner
MM01AA01,phenylbutazon
MM01AA02,mofebutazon
MM01AA03,oxyphenbutazon
MM01AA05,clofezon
MM01AA06,kebuzon
MM01AB,eddikesyre-derivater og beslægtede stoffer
MM01AB01,indometacin
MM01AB02,sulindac
MM01AB03,tolmetin
MM01AB04,zomepirac
MM01AB05,diclofenac
MM01AB06,alclofenac
MM01AB07,bumadizon
MM01AB08,etodolac
MM01AB09,lonazolac
MM01AB10,fentiazac
MM01AB11,acemetacin
MM01AB12,difenpiramid
MM01AB13,oxametacin
MM01AB14,proglumetacin
MM01AB15,ketorolac
MM01AB16,aceclofenac
MM01AB17,bufexamac
MM01AB51,"indometacin, kombinationer"
MM01AB55,"diclofenac, kombinationer"
MM01AC,oxicamer
MM01AC01,piroxicam
MM01AC02,tenoxicam
MM01AC04,droxicam
MM01AC05,lornoxicam
MM01AC06,meloxicam
MM01AC56,"meloxicam, kombinationer"
MM01AE,propionsyre-derivater
MM01AE01,ibuprofen
MM01AE02,naproxen
MM01AE03,ketoprofen
MM01AE04,fenoprofen
MM01AE05,fenbufen
MM01AE06,benoxaprofen
MM01AE07,suprofen
MM01AE08,pirprofen
MM01AE09,flurbiprofen
MM01AE10,indoprofen
MM01AE11,tiaprofensyre
MM01AE12,oxaprozin
MM01AE13,ibuproxam
MM01AE14,dexibuprofen
MM01AE15,flunoxaprofen
MM01AE16,alminoprofen
MM01AE17,dexketoprofen
MM01AE18,naproxcinod
MM01AE51,"ibuprofen, kombinationer"
MM01AE52,naproxen og esomeprazol
MM01AE53,"ketoprofen, kombinationer"
MM01AE56,naproxen og misoprostol
MM01AG,fenamater
MM01AG01,mefenamsyre
MM01AG02,tolfenamsyre
MM01AG03,flufenamsyre
MM01AG04,meclofenamsyre
MM01AH,coxibs
MM01AH01,celecoxib
MM01AH02,rofecoxib
MM01AH03,valdecoxib
MM01AH04,parecoxib
MM01AH05,etoricoxib
MM01AH06,lumiracoxib
MM01AH07,polmacoxib
MM01AX,"andre antiinflam./antirheum. midler, non-steroide"
MM01AX01,nabumeton
MM01AX02,niflumsyre
MM01AX04,azapropazon
MM01AX05,glucosamin
MM01AX07,benzydamin
MM01AX12,glucosamin-polyglycansulfat
MM01AX13,proquazon
MM01AX14,orgotein
MM01AX17,nimesulid
MM01AX18,feprazon
MM01AX21,diacerein
MM01AX22,morniflumat
MM01AX23,tenidap
MM01AX24,oxaceprol
MM01AX25,chondroitinsulfat
MM01AX26,"avocado og soyabønneolie, uforsæbelige stoffer"
MM01AX68,"feprazon, kombinationer"
MM01B,antiinflammatoriske/antirheumatiske midler i komb.
MM01BA,antiinflam./antirheum. midler i komb. m. corticosteroider
MM01BA01,phenylbutazon og corticosteroider
MM01BA02,dipyrocetyl og corticosteroider
MM01BA03,acetylsalicylsyre og corticosteroider
MM01BX,andre antiinflammatoriske midler i kombination
MM01C,specifikke antirheumatiske midler
MM01CA,quinoliner
MM01CA03,oxycinchophen
MM01CB,guld-forbindelser
MM01CB01,aurothiomalat-natrium
MM01CB02,aurothiosulfat-natrium
MM01CB03,auranofin
MM01CB04,aurothioglucose
MM01CB05,aurotioprol
MM01CC,penicillamin og lign. stoffer
MM01CC01,penicillamin
MM01CC02,bucillamin
MM01CX,andre specifikke antirheumatiske midler
MM02,"midler mod led- og muskelsmerter, udvortes brug"
MM02A,"midler mod led- og muskelsmerter, udvortes brug"
MM02AA,"antiinflammatorica, non-steroide, udvortes brug"
MM02AA01,phenylbutazon
MM02AA02,mofebutazon
MM02AA03,clofezon
MM02AA04,oxyphenbutazon
MM02AA05,benzydamin
MM02AA06,etofenamat
MM02AA07,piroxicam
MM02AA08,felbinac
MM02AA09,bufexamac
MM02AA10,ketoprofen
MM02AA11,bendazac
MM02AA12,naproxen
MM02AA13,ibuprofen
MM02AA14,fentiazac
MM02AA15,diclofenac
MM02AA16,feprazon
MM02AA17,niflumsyre
MM02AA18,meclofenamsyre
MM02AA19,flurbiprofen
MM02AA21,tolmetin
MM02AA22,suxibuzon
MM02AA23,indometacin
MM02AA24,nifenazon
MM02AA25,aceclofenac
MM02AA26,nimesulid
MM02AA27,dexketoprofen
MM02AA28,piketoprofen
MM02AA29,esflurbiprofen
MM02AA31,loxoprofen
MM02AB,capsaicin og lignende midler
MM02AB01,capsaicin
MM02AB02,zucapsaicin
MM02AC,præparater med salicylsyre-derivater
MM02AX,"andre midler mod led- og muskelsmerter, udvortes"
MM02AX02,tolazolin
MM02AX03,dimethylsulfoxid
MM02AX05,idrocilamid
MM02AX06,tolperison
MM02AX10,diverse
MM03,muskelrelaxantia
MM03A,"muskelrelaxantia, perifert virkende midler"
MM03AA,curare-alkaloider
MM03AA01,alcuron
MM03AA02,tubocurarin
MM03AA04,dimethyltubocurarin
MM03AB,cholin-derivater
MM03AB01,suxamethon
MM03AC,andre kvaternære ammoniumforbindelser
MM03AC01,pancuron
MM03AC02,gallamin
MM03AC03,vecuron
MM03AC04,atracurium
MM03AC05,hexafluron
MM03AC06,pipecuroniumbromid
MM03AC07,doxacuriumchlorid
MM03AC08,fazadiniumbromid
MM03AC09,rocuroniumbromid
MM03AC10,mivacuriumchlorid
MM03AC11,cisatracurium
MM03AX,"andre muskelrelaxantia, perifert virkende"
MM03AX01,botulinum toxin
MM03B,"muskelrelaxantia, centralt virkende midler"
MM03BA,carbaminsyre-estere
MM03BA01,phenprobamat
MM03BA02,carisoprodol
MM03BA03,methocarbamol
MM03BA04,styramat
MM03BA05,febarbamat
MM03BA51,"phenprobamat, kombinationer excl. psycholeptica"
MM03BA52,"carisoprodol, kombinationer excl. psycholeptica"
MM03BA53,"methocarbamol, kombinationer excl. psycholeptica"
MM03BA71,"phenprobamat, kombinationer med psycholeptica"
MM03BA72,"carisoprodol, kombinationer med psycholeptica"
MM03BA73,"methocarbamol, kombinationer med psycholeptica"
MM03BB,"oxazol-, thiazin-, triazin-derivater"
MM03BB02,chlormezanon
MM03BB03,chlorzoxazon
MM03BB52,"chlormezanon, kombinationer excl. psycholeptica"
MM03BB53,"chlorzoxazon, kombinationer excl. psycholeptica"
MM03BB72,"chlormezanon, kombinationer med psycholeptica"
MM03BB73,"chlorzoxazon, kombinationer med psycholeptica"
MM03BC,"ethere, kemisk beslægtet med antihistaminer"
MM03BC01,orphenadrin (citrat)
MM03BC51,"orphenadrin, kombinationer"
MM03BX,"andre muskelrelaxantia, centralt virkende"
MM03BX01,baclofen
MM03BX02,tizanidin
MM03BX03,pridinol
MM03BX04,tolperison
MM03BX05,thiocolchicosid
MM03BX06,mephenesin
MM03BX07,tetrazepam
MM03BX08,cyclobenzaprin
MM03BX09,eperison
MM03BX30,phenyramidol
MM03BX53,"pridinol, kombinationer"
MM03BX55,"thiocolchicosid, kombinationer"
MM03C,"muskelrelaxantia, direkte virkende midler"
MM03CA,dantrolen og derivater
MM03CA01,dantrolen
MM04,midler mod arthritis urica
MM04A,midler mod arthritis urica
MM04AA,"midler, der hæmmer urinsyreproduktionen"
MM04AA01,allopurinol
MM04AA02,tisopurin
MM04AA03,febuxostat
MM04AA51,"allopurinol, kombinationer"
MM04AB,"midler, der øger urinsyreudskillelsen"
MM04AB01,probenecid
MM04AB02,sulfinpyrazon
MM04AB03,benzbromaron
MM04AB04,isobromindion
MM04AB05,lesinurad
MM04AC,midler uden virkning på urinsyre-metabolismen
MM04AC01,colchicin
MM04AC02,cinchophen
MM04AX,andre midler mod arthritis urica
MM04AX01,uratoxidase
MM04AX02,pegloticase
MM05,midler til behandling af knoglesygdomme
MM05B,midler med virkning på knoglestruktur og mineralisering
MM05BA,bisphosphonater
MM05BA01,etidronsyre
MM05BA02,clodronsyre
MM05BA03,pamidronsyre
MM05BA04,alendronsyre
MM05BA05,tiludronsyre
MM05BA06,ibandronsyre
MM05BA07,risedronsyre
MM05BA08,zoledronsyre
MM05BB,"bisphosphonater, kombinationer"
MM05BB01,"etidronsyre og calcium, sekvenspræparater"
MM05BB02,"risedronsyre og calcium, sekvenspræparater"
MM05BB03,alendronsyre og colecalciferol
MM05BB04,"risedronsyre, calcium og colecalciferol, sekvenspræparater"
MM05BB05,"alendronsyre, calcium og colecalciferol, sekvenspræparater"
MM05BB06,"alendronsyre og alfacalcidol, sekvenspræparater"
MM05BB07,risedronsyre og colecalciferol
MM05BB08,"zoledronsyre, calcium og cholecalciferol, sekvenspræparater"
MM05BB09,ibandronsyre og colecalciferol
MM05BC,knoglemorphogene proteiner
MM05BC01,dibotermin alfa
MM05BC02,eptotermin alfa
MM05BX,andre midler med virkning på knoglestruktur og mineralisering
MM05BX01,ipriflavon
MM05BX02,aluminiumchlorhydrat
MM05BX03,strontiumranelat
MM05BX04,denosumab
MM05BX05,burosumab
MM05BX06,romosozumab
MM05BX07,vosoritid
MM05BX08,menatetrenon
MM05BX53,strontiumranelat og colecalciferol
MM09,andre midler mod forstyrrelser i det muskulo-skeletale system
MM09A,andre midler mod forstyrrelser i det muskulo-skeletale system
MM09AA,chinin og derivater
MM09AA01,hydroquinin
MM09AA72,"chinin, kombinationer med psycholeptica"
MM09AB,enzymer
MM09AB01,chymopapain
MM09AB02,collagenase clostridium histolytikum
MM09AB03,bromelainer
MM09AB52,"trypsin, kombinationer"
MM09AX,andre midler mod forstyrrelser i det muskulo-skeletale system
MM09AX01,hyaluronsyre
MM09AX02,"chondrocytter, autolog"
MM09AX03,ataluren
MM09AX04,drisapersen
MM09AX05,aceneuramsyre
MM09AX06,eteplirsen
MM09AX07,nusinersen
MM09AX08,golodirsen
MM09AX09,onasemnogenabeparvovec
MM09AX10,risdiplam
MM09AX11,palovaroten
MM09AX12,viltolarsen
MM09AX13,casimersen
MN,Nervesystemet
MN01,anesthetica
MN01A,"anesthetica, generelle"
MN01AA,ethere
MN01AA01,ether (diethylether)
MN01AA02,vinylether
MN01AB,halogenerede kulbrinter
MN01AB01,halothan
MN01AB02,chloroform
MN01AB04,enfluran
MN01AB05,trichlorethylen
MN01AB06,isofluran
MN01AB07,desfluran
MN01AB08,sevofluran
MN01AF,"barbiturater, usammensatte"
MN01AF01,methohexital
MN01AF02,hexobarbital
MN01AF03,thiopental
MN01AG,barbiturater i kombination med andre stoffer
MN01AG01,narcobarbital
MN01AH,opioid-anesthetica
MN01AH01,fentanyl
MN01AH02,alfentanil
MN01AH03,sufentanil
MN01AH04,phenoperidin
MN01AH05,anileridin
MN01AH06,remifentanil
MN01AH51,"fentanyl, kombinationer"
MN01AX,andre generelle anesthetica
MN01AX03,ketamin
MN01AX04,propanidid
MN01AX05,alfaxalon
MN01AX07,etomidat
MN01AX10,propofol
MN01AX11,natriumoxybat
MN01AX13,dinitrogenoxid
MN01AX14,esketamin
MN01AX15,xenon
MN01AX63,"dinitrogenoxid, komb."
MN01B,lokalanesthetica
MN01BA,aminobenzoesyre-estere
MN01BA01,metabutethamin
MN01BA02,procain
MN01BA03,tetracain
MN01BA04,chlorprocain
MN01BA05,benzocain
MN01BA52,"procain, kombinationer"
MN01BA53,"tetracain, kombinationer"
MN01BB,amider
MN01BB01,bupivacain
MN01BB02,lidocain
MN01BB03,mepivacain
MN01BB04,prilocain
MN01BB05,butanilicain
MN01BB06,cinchocain
MN01BB07,etidocain
MN01BB08,articain
MN01BB09,ropivacain
MN01BB10,levobupivacain
MN01BB20,kombinationer
MN01BB51,"bupivacain, kombinationer"
MN01BB52,"lidocain, kombinationer"
MN01BB53,"mepivacain, kombinationer"
MN01BB54,"prilocain, kombinationer"
MN01BB57,"etidocain, kombinationer"
MN01BB58,"articain, kombinationer"
MN01BB59,bupivacain og meloxicam
MN01BC,benzoesyre-estere
MN01BC01,cocain
MN01BX,andre lokalanesthetica
MN01BX01,ethylchlorid
MN01BX02,dyclonin
MN01BX03,phenol
MN01BX04,capsaicin
MN02,analgetica
MN02A,opioider
MN02AA,naturlige opiumalkaloider
MN02AA01,morphin
MN02AA02,opium
MN02AA03,hydromorphon
MN02AA04,nicomorphin
MN02AA05,oxycodon
MN02AA08,dihydrocodein
MN02AA10,papaveretum
MN02AA11,oxymorphon
MN02AA51,"morphin, kombinationer"
MN02AA53,hydromorphon og naloxon
MN02AA55,oxycodon og naloxon
MN02AA56,oxycodon og naltrexon
MN02AA58,"dihydrocodein, kombinationer"
MN02AA59,"codein, komb. ekskl. psykoleptika"
MN02AA79,"codein, komb. med psycholeptica"
MN02AB,phenylpiperidin-derivater
MN02AB01,ketobemidon
MN02AB02,pethidin
MN02AB03,fentanyl
MN02AB52,"pethidin, komb. excl. psycholeptica"
MN02AB72,"pethidin, komb. med psycholeptica"
MN02AC,diphenylpropylamin-derivater
MN02AC01,dextromoramid
MN02AC03,piritramid
MN02AC04,dextropropoxyphen
MN02AC05,bezitramid
MN02AC52,"methadon, komb. excl. psycholeptica"
MN02AC54,"dextropropoxyphen, komb. excl. psycholeptica"
MN02AC74,"dextropropoxyphen, komb. med psycholeptica"
MN02AD,benzomorphan-derivater
MN02AD01,pentazocin
MN02AD02,phenazocin
MN02AE,oripavine-derivater
MN02AE01,buprenorphin
MN02AF,morphinan-derivater
MN02AF01,butorphanol
MN02AF02,nalbufin
MN02AG,opioider i komb. med antispasmodica
MN02AG01,morphin og antispasmodica
MN02AG02,ketobemidon og antispasmodica
MN02AG03,pethidin og antispasmodica
MN02AG04,hydromorphon og antispasmodica
MN02AJ,opioider i kombination med non-opioide analgetica
MN02AJ01,dihydrocodein og paracetamol
MN02AJ02,dihydrocodein og acetylsalicylsyre
MN02AJ03,dihydrocodein og andre non-opioide analgetica
MN02AJ06,codein og paracetamol
MN02AJ07,codein og acetylsalicylsyre
MN02AJ08,codein og ibuprofen
MN02AJ09,codein og andre non-opioide analgetica
MN02AJ13,tramadol og paracetamol
MN02AJ14,tramadol og dexketoprofen
MN02AJ15,tramadol og andre non-opioide analgetica
MN02AJ16,tramadol og celecoxib
MN02AJ17,oxycodon og paracetamol
MN02AJ18,oxycodon og acetylsalicylsyre
MN02AJ19,oxycodon og ibuprofen
MN02AX,andre opioider
MN02AX01,tilidin
MN02AX02,tramadol
MN02AX03,dezocin
MN02AX05,meptazinol
MN02AX06,tapentadol
MN02AX07,oliceridin
MN02AX51,tilidin og naloxon
MN02B,andre analgetica og antipyretica
MN02BA,salicylsyre-derivater
MN02BA01,acetylsalicylsyre
MN02BA02,aloxiprin
MN02BA03,cholinsalicylat
MN02BA04,natriumsalicylat
MN02BA05,salicylamid
MN02BA06,salicyloylsalcylsyre
MN02BA07,ethenzamid
MN02BA08,morpholinsalicylat
MN02BA09,dipyrocetyl
MN02BA10,benorilat
MN02BA11,diflunisal
MN02BA12,kaliumsalicylat
MN02BA14,guacetisal
MN02BA15,carbasalatcalcium
MN02BA16,imidazolsalicylat
MN02BA51,"acetylsalicylsyre, komb. excl. psycholeptica"
MN02BA55,"salicylamid, kombinationer excl. psycholeptica"
MN02BA57,"etenzamid, kombinationer excl. psycholeptica"
MN02BA59,"dipyrocetyl, kombinationer excl. psycholeptica"
MN02BA65,"carbasalatcalcium, komb. excl. psycholeptica"
MN02BA71,"acetylsalicylsyre, komb. med psycholeptica"
MN02BA75,"salicylamid, kombinationer med psycholeptica"
MN02BA77,"etenzamid, kombinationer med psycholeptica"
MN02BA79,"dipyrocetyl, kombinationer med psycholeptica"
MN02BB,pyrazoloner
MN02BB01,phenazon
MN02BB02,metamizolnatrium
MN02BB03,aminophenazon
MN02BB04,propyphenazon
MN02BB05,nifenazon
MN02BB51,"phenazon, kombinationer excl. psycholeptica"
MN02BB52,"dipyron, kombinationer excl. psycholeptica"
MN02BB53,"aminophenazon, kombinationer excl. psycholeptica"
MN02BB54,"propyphenazon, kombinationer excl. psycholeptica"
MN02BB71,"phenazon, kombinationer med psycholeptica"
MN02BB72,"dipyron, kombinationer med psycholeptica"
MN02BB73,"aminophenazon, kombinationer med psycholeptica"
MN02BB74,"propyphenazon, kombinationer med psycholeptica"
MN02BE,anilider
MN02BE01,paracetamol
MN02BE02,tolfenamsyre
MN02BE03,phenacetin
MN02BE04,bucetin
MN02BE05,propacetamol
MN02BE51,"paracetamol, kombinationer excl. psycholeptica"
MN02BE53,"phenacetin, kombinationer excl. psycholeptica"
MN02BE54,"bucetin, kombinationer excl. psycholeptica"
MN02BE71,"paracetamol, kombinationer med psycholeptica"
MN02BE73,"phenacetin, kombinationer med psycholeptica"
MN02BE74,"bucetin, kombinationer med psycholeptica"
MN02BF,gabapentinoider
MN02BF01,gabapentin
MN02BF02,pregabalin
MN02BF03,mirogabalin
MN02BG,andre analgetica og antipyretica
MN02BG02,rimazolin
MN02BG03,glafenin
MN02BG04,floctafenin
MN02BG05,viminol
MN02BG06,nefopam
MN02BG07,flupirtin
MN02BG08,ziconotid
MN02BG09,methoxyfluran
MN02BG10,cannabinoider
MN02BG12,tanezumab
MN02C,midler mod migræne
MN02CA,ergot-alkaloider
MN02CA01,dihydroergotamin
MN02CA02,ergotamin
MN02CA04,methysergid
MN02CA06,dihydroergocristin
MN02CA07,lisurid
MN02CA51,"dihydroergotamin, kombinationspræparater"
MN02CA52,"ergotamin, kombinationspræparater"
MN02CA56,"dihydroergocristin, kombinationer"
MN02CA72,ergotamin i kombination med psycholeptica
MN02CB,corticosteroid-derivater
MN02CB01,flumedroxon
MN02CC,selektive 5HT(1)-receptor-agonister
MN02CC01,sumatriptan
MN02CC02,naratriptan
MN02CC03,zolmitriptan
MN02CC04,rizatriptan
MN02CC05,almotriptan
MN02CC06,eletriptan
MN02CC07,frovatriptan
MN02CC08,lasmiditan
MN02CD,calcitoningenrelaterede peptid (cgrp) -antagonister
MN02CD01,erenumab
MN02CD02,galcanezumab
MN02CD03,fremanezumab
MN02CD04,ubrogepant
MN02CD05,eptinezumab
MN02CD06,rimegepant
MN02CD07,atogepant
MN02CX,andre midler mod migræne
MN02CX01,pizotifen
MN02CX02,clonidin
MN02CX03,iprazochrom
MN02CX05,dimetotiazin
MN02CX06,oxetoron
MN03,antiepileptica
MN03A,antiepileptica
MN03AA,barbiturater og derivater
MN03AA01,methylphenobarbital
MN03AA02,phenobarbital
MN03AA03,primidon
MN03AA04,barbexaclon
MN03AA30,metharbital
MN03AB,hydantoin-derivater
MN03AB01,ethotoin
MN03AB02,phenytoin
MN03AB03,amino(diphenylhydantoin)valerianesyre
MN03AB04,mephenytoin
MN03AB05,fosphenytoin
MN03AB52,"phenytoin, kombinationer"
MN03AB54,"mephenytoin, kombinationer"
MN03AC,oxazolidin-derivater
MN03AC01,paramethadion
MN03AC02,trimethadion
MN03AC03,ethadion
MN03AD,succinimid-derivater
MN03AD01,ethosuximid
MN03AD02,phensuximid
MN03AD03,mesuximid
MN03AD51,"ethosuximid, kombinationer"
MN03AE,benzodiazepin-derivater
MN03AE01,clonazepam
MN03AF,carboxamid-derivater
MN03AF01,carbamazepin
MN03AF02,oxcarbazepin
MN03AF03,rufinamid
MN03AF04,eslicarbazepin
MN03AG,fedtsyre-derivater
MN03AG01,valproinsyre
MN03AG02,valpromid
MN03AG03,aminobutylsyre
MN03AG04,vigabatrin
MN03AG05,progabid
MN03AG06,tiagabin
MN03AX,andre antiepileptica
MN03AX03,sultiam
MN03AX07,phenacemid
MN03AX09,lamotrigin
MN03AX10,felbamat
MN03AX11,topiramat
MN03AX13,pheneturid
MN03AX14,levetiracetam
MN03AX15,zonisamid
MN03AX17,stiripentol
MN03AX18,lacosamid
MN03AX19,carisbamate
MN03AX21,retigabin
MN03AX22,perampanel
MN03AX23,brivaracetam
MN03AX24,cannabidiol
MN03AX25,cenobamat
MN03AX26,fenfluramin
MN03AX27,ganaxolon
MN03AX30,beclamid
MN04,anti-parkinson midler
MN04A,anticholinerge stoffer
MN04AA,tertiære aminer med kulstofkæde
MN04AA01,trihexyphenidyl
MN04AA02,biperiden
MN04AA03,metixen
MN04AA04,procyclidin
MN04AA05,profenamin
MN04AA08,dexetimid
MN04AA09,phenglutarimid
MN04AA10,mezaticol
MN04AA11,bornaprin
MN04AA12,tropatepin
MN04AB,"ethere, kemisk beslægtet med antihistaminer"
MN04AB01,etanautin
MN04AB02,orphenadrin (chlorid)
MN04AC,ethere af tropin eller tropin-derivater
MN04AC01,benzatropin
MN04AC30,etybenzatropin
MN04B,dopaminerge stoffer
MN04BA,dopa og dopa-derivater
MN04BA01,levodopa
MN04BA02,levodopa og decarboxylase-hæmmer
MN04BA03,"levodopa, decarboxylase-hæmmer og comt-hæmmer"
MN04BA04,melevodopa
MN04BA05,melevodopa og decarboxylase-hæmmer
MN04BA06,etilevodopa og decarboxylase-hæmmer
MN04BA07,foslevodopa og decarboxylasehæmmer
MN04BB,adamantan-derivater
MN04BB01,amantadin
MN04BC,dopamin-agonister
MN04BC01,bromocriptin
MN04BC02,pergolid
MN04BC03,dihydroergocryptinmesylat
MN04BC04,ropinirol
MN04BC05,pramipexol
MN04BC06,cabergolin
MN04BC07,apomorphin
MN04BC08,piribedil
MN04BC09,rotigotin
MN04BD,monoamin-oxidase type B hæmmere
MN04BD01,selegilin
MN04BD02,rasagilin
MN04BD03,safinamid
MN04BX,andre dopaminerge stoffer
MN04BX01,tolcapon
MN04BX02,entacapon
MN04BX03,budipin
MN04BX04,opicapon
MN04C,andre antiparkinsonmidler
MN04CX,andre antiparkinsonmidler
MN04CX01,istradefyllin
MN05,psycholeptica
MN05A,antipsychotica
MN05AA,phenothiazin med alifatisk sidekæde
MN05AA01,chlorpromazin
MN05AA02,levomepromazin
MN05AA03,promazin
MN05AA04,acepromazin
MN05AA05,triflupromazin
MN05AA06,cyamemazin
MN05AA07,chlorproethazin
MN05AB,phenothiazin med piperazin-struktur
MN05AB01,dixyrazin
MN05AB02,fluphenazin
MN05AB03,perphenazin
MN05AB04,prochlorperazin
MN05AB05,thiopropazat
MN05AB06,trifluoperazin
MN05AB07,acetophenazin
MN05AB08,thioproperazin
MN05AB09,butaperazin
MN05AB10,perazin
MN05AC,phenothiazin med piperidin-struktur
MN05AC01,periciazin
MN05AC02,thioridazin
MN05AC03,mesoridazin
MN05AC04,pipotiazin
MN05AD,butyrophenon-derivater
MN05AD01,haloperidol
MN05AD02,trifluperidol
MN05AD03,melperon
MN05AD04,moperon
MN05AD05,pipamperon
MN05AD06,bromperidol
MN05AD07,benperidol
MN05AD08,droperidol
MN05AD09,fluanison
MN05AD10,lumateperon
MN05AE,indol-derivater
MN05AE01,oxypertin
MN05AE02,molindon
MN05AE03,sertindol
MN05AE04,ziprasidon
MN05AE05,lurasidon
MN05AF,thioxanthen-derivater
MN05AF01,flupentixol
MN05AF02,clopenthixol
MN05AF03,chlorprothixen
MN05AF04,tiotixen
MN05AF05,zuclopenthixol
MN05AG,diphenylbutylpiperidin-derivater
MN05AG01,fluspirilen
MN05AG02,pimozid
MN05AG03,penfluridol
MN05AH,"diazepiner, oxazepiner, thiazepiner og oxepiner"
MN05AH01,loxapin
MN05AH02,clozapin
MN05AH03,olanzapin
MN05AH04,quetiapin
MN05AH05,asenapin
MN05AH06,clotiapin
MN05AH53,olanzapin og samidorphan
MN05AK,"neuroleptica, til tardive dyskinesier"
MN05AL,benzamider
MN05AL01,sulpirid
MN05AL02,sultoprid
MN05AL03,tiaprid
MN05AL04,remoxiprid
MN05AL05,amisulprid
MN05AL06,veraliprid
MN05AL07,levosulpirid
MN05AN,lithium
MN05AN01,lithium
MN05AX,andre antipsychotica
MN05AX07,prothipendyl
MN05AX08,risperidon
MN05AX10,mosapramin
MN05AX11,zotepin
MN05AX12,aripiprazol
MN05AX13,paliperidon
MN05AX14,iloperidon
MN05AX15,cariprazin
MN05AX16,brexpiprazol
MN05AX17,pimavanserin
MN05B,anxiolytica
MN05BA,benzodiazepin-derivater
MN05BA01,diazepam
MN05BA02,chlordiazepoxid
MN05BA03,medazepam
MN05BA04,oxazepam
MN05BA05,clorazepatkalium
MN05BA06,lorazepam
MN05BA07,adinazolam
MN05BA08,bromazepam
MN05BA09,clobazam
MN05BA10,ketazolam
MN05BA11,prazepam
MN05BA12,alprazolam
MN05BA13,halazepam
MN05BA14,pinazepam
MN05BA15,camazepam
MN05BA16,nordazepam
MN05BA17,fludiazepam
MN05BA18,ethylloflazepat
MN05BA19,etizolam
MN05BA21,clotiazepam
MN05BA22,cloxazolam
MN05BA23,tofisopam
MN05BA24,bentazepam
MN05BA25,mexazolam
MN05BA56,"lorazepam, kombinationer"
MN05BB,diphenylmethan-derivater
MN05BB01,hydroxyzin
MN05BB02,captodiam
MN05BB51,"hydroxyzin, kombinationer"
MN05BC,carbamater
MN05BC01,meprobamat
MN05BC03,emylcamat
MN05BC04,mebutamat
MN05BC51,"meprobamat, kombinationer"
